"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
E,7219,18,"29113398",承穎貿易有限公司,臺南市,臺南市北區中華北路２段２１５號１樓,"06-2810273",L,K,K,K,K,J,K,J,J,J
E,7219,19,"04457563",嘉發實業工廠股份有限公司,臺北巿,臺北巿大同區太原路八十三號２樓,"02-25553380",A,A,A,A,A,A,A,A,A,A
E,7219,20,"13195582",嘉義機械廠股份有限公司,嘉義市,嘉義市西區保生里自由路２６８號５樓,"05-2207700",M,K,M,H,M,J,M,I,M,I
E,7219,21,"16643789",齊元有限公司,新北市,新北市新莊區化成路２６７巷３７號,"02-29973366",M,L,M,L,M,L,M,L,M,L
E,7219,22,"22106941",慶暉五金有限公司,新北市,新北市三重區重新路４段１８４巷１０號,"2976-0784",M,L,M,L,M,L,M,L,M,L
E,7219,23,"96975583",中貿國際股份有限公司,高雄巿,高雄巿前鎮區成功二路８８號１０樓,"07-332-2168",A,A,A,A,A,A,A,A,A,A
E,7219,24,"70586194",昌靖興業股份有限公司,彰化縣,彰化縣鹿港鎮鹿工南二路２７號,"04-7810858",K,I,K,C,J,A,K,A,K,D
E,7219,25,"80044607",全英精密工業股份有限公司,高雄市,高雄市湖內區太爺里中山路二段２巷１７弄２２號,"07-699-2187",K,H,J,A,I,A,I,A,I,A
E,7219,26,"44971279",中傳企業股份有限公司,桃園市,桃園市龍潭區烏林里工二路１３１號,"03-4703362",K,K,J,G,I,H,J,H,J,K
E,7219,27,"35843371",中興水塔股份有限公司,新北市,新北市三重區疏洪西路４６０號,"02-2999-2222",M,K,M,J,M,J,M,J,L,J
E,7219,28,"84721208",鏵福實業股份有限公司,高雄市,高雄市阿蓮區成功街３巷１０號５樓之１２,"07-6318000",J,J,F,G,E,G,F,G,H,H
E,7219,29,"86576236",純祥實業股份有限公司,桃園市,桃園市觀音區榮工北路１３號,"03-438-9676",L,K,L,J,M,J,L,J,L,I
E,7219,30,"22517640",坤勝科技工業股份有限公司,新北市,新北市五股區五工路１２４號,"02-2298-2355",M,L,L,L,M,L,M,L,L,L
E,7219,31,"16650063",萬揚國際股份有限公司,臺南市,臺南市東區裕和路３３６號１樓　,"06-3318955",L,K,K,I,K,H,K,G,L,H
E,7219,32,"59308758",兹頂有限公司,高雄市,高雄市鳳山區頂庄路２５１巷２２號１樓　,"07-7879837",M,L,M,K,M,L,M,M,M,M
E,7219,33,"53692404",錦楊企業有限公司,新北市,新北市土城區柑林里清水路８５巷７號,"02-22616986",L,L,L,L,L,M,L,L,L,K
E,7219,34,"28612044",大玖有限公司,高雄市,高雄市楠梓區興楠路３５５巷５６弄２號１３樓,"07-6216996",M,L,M,L,M,L,M,K,M,L
E,7219,35,"84696355",大頌實業股份有限公司,臺中市,臺中市西屯區協和里工業區３４路７號,"04-23581013",L,L,K,K,K,I,L,I,L,I
E,7219,36,"23484745",大才不銹鋼股份有限公司,臺中市,臺中市南屯區精科二路９號,"04-23580838",J,L,I,J,H,J,H,J,I,H
E,7219,37,"28928114",鼎運金屬有限公司,臺中市,臺中市西屯區工業區三二路９號１、２、３樓,"04-23503611",L,L,L,K,L,J,M,I,M,K
E,7219,38,"45511914",鼎義企業社,臺中市,臺中市北屯區松竹路二段３００巷７弄２２號１樓,"0963-430103",M,L,M,L,M,L,M,L,M,L
E,7219,39,"22933998",敦壹國際有限公司,臺南市,臺南市永康區中山南路５９７巷１２０弄３０號,"06-2324853",M,L,M,K,M,K,M,K,M,J
E,7219,40,"12381222",太松實業股份有限公司,臺北巿,臺北巿大同區重慶北路三段１３９號８樓,"02-25866311",B,F,A,A,A,C,A,C,A,C
E,7219,41,"34005519",豐祥金屬工業股份有限公司,新北市,新北市新莊區新樹路三一五巷一五號,"02-22028393",L,E,J,A,J,A,J,A,J,A
E,7219,42,"23396406",上久工業股份有限公司,雲林縣,雲林縣斗六市廣西路１６號２樓,"05-5377333",L,L,L,K,L,I,L,J,L,I
E,7219,43,"22794503",至興精機股份有限公司,彰化縣,彰化縣伸港鄉溪底村工八路３號,"04-7990118",J,H,H,A,G,A,F,A,D,A
E,7219,44,"23455489",汎崙企業有限公司,臺北巿,臺北巿中山區民生東路一段二五號１２樓之一,"02-25413003",L,L,J,I,J,I,J,J,K,K
E,7219,45,"58650902",臺灣化學纖維股份有限公司,彰化縣,彰化縣彰化巿中山路３段３５９號,"02-27122211",A,A,A,A,A,A,A,A,A,A
E,7219,46,"59039728",金屯五金工業股份有限公司,彰化縣,彰化縣福興鄉麥厝村沿海路２段２２號,"04-7700210",M,F,L,A,L,A,L,A,L,B
E,7219,47,"11825450",福華電子股份有限公司,台北巿,台北巿中山北路３段２２號,"02-26730411",L,I,J,C,J,A,J,A,I,A
E,7219,48,"60330130",彰源企業股份有限公司,雲林縣,雲林縣斗六巿榴中里工業路１２２號,"05-5571669",A,A,A,A,A,A,A,A,A,A
E,7219,49,"24775138",富隆船舶有限公司,高雄市,高雄市苓雅區四維三路６號１０樓之１　　,"07-3351908",G,J,K,K,M,L,L,L,M,L
E,7219,50,"98054520",福懋鐵工廠,嘉義市,嘉義市西區大溪里大溪路４５號１樓,"05-2379937",M,M,M,L,M,L,M,M,M,L
E,7219,51,"70510759",富運昌精密有限公司,新北市,新北市蘆洲區中興街二一號二樓,"22819039",M,L,M,L,M,L,M,K,M,L
E,7219,52,"59311803",富郁鋼鐵有限公司,高雄市,高雄市鼓山區美明路５５號１２樓,"0900798686",K,K,L,H,L,K,M,M,M,M
E,7219,53,"28993228",英屬維京群島商芝都有限公司台灣分公司,臺北市,臺北市中山區民生西路３巷９號５樓Ｎ５１０室,"02-25224518",L,G,L,C,L,D,L,D,L,D
E,7219,54,"69557615",鋼洲企業股份有限公司,臺南市,臺南市永康區鹽行里鹽和街２６３巷１０號,"06-2534121",L,J,L,I,L,I,J,E,M,K
E,7219,55,"84554200",健瀚不銹鋼股份有限公司,臺南市,臺南市官田區工業路７號,"06-6935632",L,L,L,I,L,H,L,I,L,I
E,7219,56,"86708567",頡昀股份有限公司,台北巿,台北巿中山區林森北路５０號１１樓之５,"02-25232428",M,L,M,L,M,K,M,L,M,K
E,7219,57,"55771446",吉冠企業股份有限公司,臺中市,臺中市石岡區萬安里石城街５８之２號,"04-25721122",M,J,M,H,M,I,M,I,M,I
E,7219,58,"54889502",吉運欣業有限公司,臺中市,臺中市石岡區石城街５８之２號１樓,"04-25721122",M,L,M,L,M,L,M,L,M,L
E,7219,59,"86454661",高吉貿易股份有限公司,高雄巿,高雄巿三民區金鼎路２９７巷９號,"07-7879966",L,L,G,J,G,H,J,I,J,J
E,7219,60,"69663165",奕呈實業有限公司,桃園市,桃園市龜山區興華一街２２８號３樓,"03-4789100",M,L,M,L,M,L,M,L,M,M
E,7219,61,"16882802",金亞洲工業股份有限公司,彰化縣,彰化縣花壇鄉橋頭村中橋街６７９號,"04-7878772",K,J,J,F,J,F,J,H,J,H
E,7219,62,"28089151",精永立工業股份有限公司,新竹縣,新竹縣新豐鄉新豐村１鄰紅毛２３之１８號,"03-5687999",M,L,M,L,M,L,M,M,M,M
E,7219,63,"28895704",鉅泰國際有限公司,臺中市,臺中市北屯區大連路１段１３３號１樓,"04-22991708",M,L,M,L,M,L,M,L,M,K
E,7219,64,"53253691",吉豪國際有限公司,高雄市,高雄市前金區中正四路１４８號９樓,"07-2851999",M,L,M,K,L,J,L,H,K,I
E,7219,65,"89311267",上晉金屬股份有限公司,新北市,新北市五股區五權七路５３號１樓,"02-22989933",K,K,J,I,I,H,J,H,K,I
E,7219,66,"28604190",喬泰金屬材料有限公司,高雄市,高雄市鼓山區民泰街４２之９號,"07-5539062",L,L,K,L,L,L,L,L,L,K
E,7219,67,"53169104",啟明星企業有限公司,高雄市,高雄市鳳山區建國路三段２９２號１０樓,"07-7777921",M,M,M,L,M,M,M,M,M,M
E,7219,68,"12535900",博森企業股份有限公司,高雄市,高雄市岡山區本工南一路８號,"07-6216775",L,K,L,I,L,H,L,I,L,K
E,7219,69,"25194708",裕鼎國際有限公司,臺南市,臺南市安南區安順里育安街２２８號１樓,"06-3554969",M,L,M,K,M,K,M,K,M,L
E,7219,70,"07656805",毅宜工業股份有限公司,新北市,新北市泰山區美寧街３７號１樓,"02-29093656",L,F,L,A,L,A,L,A,L,A
E,7219,71,"22279149",高點鋼業股份有限公司,桃園市,桃園市中壢區中正里永福路６１４號,"034-557778",L,J,L,F,K,E,L,G,L,I
E,7219,72,"55855901",和乘有限公司,臺中市,臺中市潭子區中山路３段３０５巷８９號,"04-25315231",M,L,M,J,M,J,L,K,M,K
E,7219,73,"53584643",永盛企業有限公司,高雄市,高雄市苓雅區自強三路３號３５樓之１０,"07-9727759",L,J,L,J,L,J,K,K,L,K
E,7219,74,"14015454",宏裕汽車股份有限公司,新北市,新北市汐止區福德二路３２９之２號,"02-26941197",L,J,K,G,K,F,K,E,L,E
E,7219,75,"36421666",宏華企業行,桃園市,桃園市大園區圳頭里中華路５０９號,"03-3866787",M,M,M,L,M,L,M,L,M,M
E,7219,76,"13160090",紅雲國際股份有限公司,高雄市,高雄市鼓山區明誠三路６８９號１６樓　,"07-5525838",K,L,I,M,H,M,H,L,I,L
E,7219,77,"80037319",宏驊科技股份有限公司,新北市,新北市土城區永豐路１９５巷２之６號２樓,"02-8261-4879",L,L,L,L,L,K,L,K,L,K
E,7219,78,"22302275",劦順工業股份有限公司,新北市,新北市新莊區福營路２２７巷２４號,"02-29039034",M,L,L,J,L,L,L,L,M,K
E,7219,79,"22559269",興承機械工業股份有限公司,桃園市,桃園市蘆竹區新興里中興二街２０號,"03-3238560",L,I,L,C,K,C,K,A,L,F
E,7219,80,"24517049",鉉達國際有限公司,高雄市,高雄市鼓山區美術東三路１８號４樓　　,"07-5531685",M,M,M,L,M,M,M,M,M,M
E,7219,81,"42779121",華盛糖業有限公司,屏東縣,屏東縣崁頂鄉崁頂村興農路２７號２樓　,"08-8631001",L,L,K,M,K,L,J,M,L,L
E,7219,82,"22556208",煌傑金屬複合材料科技股份有限公司,新北市,新北市泰山區貴和里貴鳳街３號８樓,"02-26843811",L,J,L,G,L,A,L,E,M,E
E,7219,83,"86220073",皇嘉不銹鋼工業有限公司,桃園市,桃園市觀音區國建三路７之６號,"03-4833267",M,L,M,L,M,L,M,L,M,L
E,7219,84,"23246630",煌鎰金屬股份有限公司,新北市,新北市新莊區中和里復興路一段１２７巷８號１２樓,"02-2296-3715",L,K,L,I,K,I,L,I,L,J
E,7219,85,"13191642",暉強國際有限公司,高雄市,高雄市三民區鼎順街５９號１樓,"07-3791689",M,L,M,K,M,J,M,I,M,H
E,7219,86,"12192469",欣政貿易股份有限公司,台北巿,台北巿吉林路２４號１２樓Ａ室,"02-25319167",C,L,A,L,A,J,A,J,A,L
E,7219,87,"35911757",華陽不銹鋼工業股份有限公司,台北巿,台北巿南京東路１段９２號８樓,"02-25415763",K,L,K,L,J,K,J,K,I,J
E,7219,88,"12692393",煌裕金屬工業股份有限公司,新北市,新北市樹林區俊安街７２號,"02-29016585",L,L,K,L,L,K,L,L,L,L
E,7219,89,"84276564",中家國際有限公司,新北市,新北市新店區寶橋路２３５巷６弄５號５樓,"02-29160000",L,J,L,J,L,K,L,J,L,J
E,7219,90,"53987532",駿合鑫企業有限公司,雲林縣,雲林縣斗六市虎溪里正義街１０１號１樓,"05-5323811",M,K,L,D,L,A,L,L,J,J
E,7219,91,"97179403",聯茂電子股份有限公司,新竹縣,新竹縣新埔鎮大魯閣路１７號,"03-5887888",H,A,D,A,F,A,G,A,G,A
E,7219,92,"28729522",嘉富得科技有限公司,桃園市,桃園市桃園區建國路３４８巷２８號６樓,"03-3632088 #12",M,L,M,L,M,L,M,L,M,J
E,7219,93,"34031072",正源企業股份有限公司,桃園市,桃園市楊梅區高山里高獅路８６３巷１號,"03-4783111",J,K,H,J,I,J,I,J,H,J
E,7219,94,"89971491",正興冷凍機械有限公司,宜蘭縣,宜蘭縣五結鄉利工二路７６號,"03-990-7801-2",M,M,M,L,M,L,M,M,L,J
E,7219,95,"24696541",佳昕科技股份有限公司,臺北市,臺北市信義區松山路４６５巷２９號,"02-27276626",L,L,L,L,L,L,L,L,L,L
E,7219,96,"69683444",結進不銹鋼工業股份有限公司,臺南市,臺南市永康區民東路３５號,"06-2538111",I,I,D,D,B,E,A,C,A,A
E,7219,97,"59249724",杰益鋼鐵企業有限公司　　,高雄市,高雄市岡山區大公路４０號１樓　,"07-6263786",L,L,L,M,M,M,M,M,M,M
E,7219,98,"04502856",景春貿易有限公司,台北巿,台北巿太原路９７巷５號２樓,"02-25561427",M,K,L,I,L,I,L,J,M,J
E,7219,99,"16575488",鉅林精密工業有限公司,彰化縣,彰化縣和美鎮彰新路三段６５５號,"04-7332888",M,M,M,L,M,M,M,L,M,L
E,7219,100,"88654026",聚惠工業股份有限公司,高雄市,高雄市永安區維新里永工一路１０號,"07-6216176",K,K,L,J,L,K,K,J,J,J
E,7219,101,"22055345",峻祥汽車工業股份有限公司,彰化縣,彰化縣鹿港鎮海埔里工業西五路８號,"04-7812689",L,K,L,I,L,H,L,I,L,H
E,7219,102,"55825457",吉凱企業股份有限公司,臺中市,臺中市潭子區栗林里中山路３段４９３巷７號,"04-25322155",L,L,L,L,L,L,L,L,L,L
E,7219,103,"53923046",恒泰興業有限公司,臺北市,臺北市松山區南京東路四段１１０號,"02-2578-2533",M,I,L,H,L,I,M,J,M,L
E,7219,104,"27777285",正龍不銹鋼股份有限公司,臺中市,臺中市霧峰區四德路４９３之２號１樓,"04-26595179",L,L,M,L,M,L,M,L,M,K
E,7219,105,"16222772",桀登國際有限公司,雲林縣,雲林縣林內鄉林南村四鄰成功路四十號一樓,"05-5327912",M,M,M,L,M,M,M,L,M,M
E,7219,106,"81152977",瑞協電機水電工程有限公司,高雄市,高雄市鳳山區武營路５２巷３６號,"07-7515822",M,L,M,L,M,K,M,L,M,K
E,7219,107,"86051267",傑期企業股份有限公司,高雄市,高雄市大寮區大寮里大有四街５號,"07-7875855",A,J,A,K,A,J,A,I,A,H
E,7219,108,"05627621",沙城企業有限公司,台北巿,台北巿汀州路１段４８號７樓,"02-23028753",L,K,K,J,K,J,K,J,K,J
E,7219,109,"12683937",肯望科技股份有限公司,臺北市,臺北市松山區敦化北路１７０號３樓,"03-211-5877",L,L,L,M,L,M,J,L,I,L
E,7219,110,"30019836",群達龍企業股份有限公司,新北市,新北市泰山區中港西路４８８號１樓,"02-2900-1188",E,L,A,J,A,J,A,I,A,I
E,7219,111,"05133818",經貿實業股份有限公司,台北巿,台北巿大安區和平東路三段３０８巷３９弄１號１樓,"02-23772506",L,K,M,I,M,I,L,J,M,J
E,7219,112,"27930921",日商麒麟技術股份有限公司台北分公司,臺北市,臺北市松山區復興北路５７號１６樓之２,"02-27816270",L,J,L,L,L,I,L,I,L,J
E,7219,113,"80740007",廣昇金屬有限公司,臺中市,臺中市豐原區豐東路４６６號１樓,"04-25159819",M,L,M,L,M,L,M,K,M,L
E,7219,114,"52880765",崑銓企業股份有限公司,臺中巿,臺中巿工業區三五路五二號,"04-23597366",L,L,K,J,J,J,J,J,K,J
E,7219,115,"23787950",陸合企業股份有限公司,臺中巿,臺中巿南屯區工業區２４路１４號１、２樓,"04-23595339",M,L,M,J,L,J,L,J,L,J
E,7219,116,"86722478",聯琦金屬股份有限公司,臺北巿,臺北巿大安區忠孝東路４段１４２號１２樓之５,"02-27763513",L,L,L,I,K,I,L,J,L,J
E,7219,117,"76358653",聯國金屬工業股份有限公司,高雄市,高雄市永安區保安路１９號１樓,"07-691-6699",A,A,A,A,A,A,A,A,A,A
E,7219,118,"70626771",凌嘉科技股份有限公司,臺中市,臺中市西屯區科園一路１６號,"04-24608771",J,B,K,A,K,J,J,J,J,E
E,7219,119,"54638196",龍德精密有限公司,高雄市,高雄市大寮區翁園路１３９－３９號１樓,"07-7883776",M,L,M,J,M,J,M,J,M,K
E,7219,120,"24423514",慧誠金屬有限公司,新北市,新北市土城區中央路１段２８５號１樓,"02-26756555",M,L,M,L,M,L,M,L,M,L
E,7219,121,"70630939",隆安工業有限公司,新北市,新北市新莊區建國二路７４號１樓,"02-29773039",J,C,I,A,I,A,I,A,J,A
E,7219,122,"84461483",明基貿易有限公司,台北巿,台北巿大同區延平北路二段２７８號８樓之１,"02-2557-1768",L,L,K,K,J,J,J,I,J,I
E,7219,123,"16049042",茂聲貿易有限公司,基隆巿,基隆巿中正區信二路２９６之１號４樓之３,"02-24227931",M,L,M,K,M,K,M,K,M,K
E,7219,124,"16714897",美墩國際有限公司,彰化縣,彰化縣北斗鎮文苑路２段１１８號１樓,"04-8781876",M,L,L,J,M,K,M,J,M,K
E,7219,125,"53258936",佑錋企業股份有限公司,高雄市,高雄市小港區店中路１８號,"07-8039593",L,J,J,A,J,E,K,G,K,M
E,7219,126,"84791983",誼商行有限公司,台北巿,台北巿博愛路１３０號４樓之１,"02-23885033",M,K,M,K,M,K,M,L,M,L
E,7219,127,"27208783",如泰興業股份有限公司,高雄市,高雄市楠梓區旗楠路８８５之６號１樓,"07-3525000",M,L,M,L,M,L,M,K,M,L
E,7219,128,"16987720",明易捲門材料有限公司,臺中市,臺中市外埔區水美路１７１號,"04-2688-8642",M,L,M,J,M,J,M,K,M,J
E,7219,129,"23528309",台灣三井物產股份有限公司,臺北巿,臺北巿大安區敦化南路２段９７號２０、２１樓,"02-2326-2543",A,B,A,A,A,F,A,D,A,H
E,7219,130,"04820058",萬矗實業有限公司,新北市,新北市瑞芳區頂坪路２０號,"02-24975746",M,L,M,K,M,L,L,K,L,K
E,7219,131,"36268804",南俊國際股份有限公司,桃園市,桃園市桃園區大智路２號,"03-3642777",L,A,L,A,L,A,L,A,L,A
E,7219,132,"75370905",南亞塑膠工業股份有限公司,高雄市,高雄市仁武區竹後里水管路１０１號,"02-27122211",A,A,A,A,A,A,A,A,A,A
E,7219,133,"13363497",捷耀實業社,新北市,新北市樹林區東榮街１１６巷１３號,"86859079",L,L,K,K,L,L,M,L,M,L
E,7219,134,"23226846",台灣岡谷股份有限公司,臺北市,臺北市中山區松江路87號11樓之2,"02-25152733",K,J,H,G,J,F,J,H,I,F
E,7219,135,"12826013",屏瑞科技有限公司,桃園市,桃園市桃園區經國路１１號１０樓之２,"03-3165161",M,L,L,L,L,L,L,L,L,L
E,7219,136,"91789940",屏萬企業股份有限公司,高雄市,高雄市苓雅區永平路７４巷２７號１樓　,"07-3344886",M,J,M,J,M,K,M,J,M,K
E,7219,137,"55914964",筆聖企業有限公司,臺中市,臺中市豐原區成功路７４８號,"04-25267711",M,L,L,L,M,L,M,L,M,L
E,7219,138,"29106072",宏進金屬科技股份有限公司,臺南市,臺南市新化區唪口里大德路５９號,"06-5983553",J,J,G,G,G,H,J,I,H,F
E,7219,139,"81239658",博淳金屬企業股份有限公司,高雄市,高雄市小港區台機路１５號,"07-8033888",A,H,A,A,A,A,A,A,A,A
E,7219,140,"22219446",普康股份有限公司,高雄巿,高雄巿前鎮區瑞安街四二號,"07-7518041",L,K,J,H,J,I,J,J,K,J
E,7219,141,"27322314",仟茂國際有限公司,臺北市,臺北市大同區承德路３段２２９號５樓之７,"02-25997997",M,L,M,K,M,K,M,L,M,K
E,7219,142,"28576336",捷文實業有限公司,臺中市,臺中市豐原區田心路２段２４７巷３０弄２號,"04-25221898",M,L,M,J,M,K,M,J,M,K
E,7219,143,"59326427",彰茂企業股份有限公司,彰化縣,彰化縣鹿港鎮鹿工南二路３６號,"04-7810588",K,H,K,D,L,D,K,D,L,D
E,7219,144,"16445845",瀝嘉股份有限公司,桃園市,桃園市桃園區春日路１９２１號３樓,"03-3588282",M,M,M,L,L,K,L,K,M,K
E,7219,145,"24775812",匯僑室內裝修設計股份有限公司,臺北市,臺北市松山區南京東路４段７５號１２樓,"02-25456011",J,L,F,J,G,I,I,F,J,G
E,7219,146,"77581265",瑞山不銹鋼行,臺中市,臺中市南區工學一街２４７號１樓,"04-2616600",M,L,M,L,M,M,M,M,M,M
E,7219,147,"43004527",三和工業股份有限公司,桃園市,桃園市桃園區永安路１２７９號,"03-3411161",L,I,L,D,L,D,L,D,L,E
E,7219,148,"28582816",大連金屬工業股份有限公司,雲林縣,雲林縣斗六市深圳路４８號１樓,"05-5573388",J,E,I,A,B,A,M,A,H,A
E,7219,149,"23660221",世駿企業有限公司,高雄市,高雄市前鎮區中山二路２號１２樓之１　,"07-5370567",L,K,M,I,L,I,M,I,L,I
E,7219,150,"29148571",一心開發有限公司,新北市,新北市新店區黎明路５７巷３５號３樓,"02-22131412",M,L,M,K,M,L,M,K,M,L
E,7219,151,"27771727",勝銓金屬工業有限公司,桃園市,桃園市龜山區復興二路９巷７弄２５號１樓,"02-26022313",M,L,M,L,M,L,M,L,M,L
E,7219,152,"35958669",紳暉精密科技股份有限公司,新北市,新北市林口區工八路５號,"02-26038682",M,L,L,K,M,K,L,L,L,L
E,7219,153,"27207497",聖琨企業有限公司,高雄市,高雄市鳳山區南二街１８號１樓,"07-7927592",M,M,J,L,J,L,I,L,H,M
E,7219,154,"22593127",伸嶸金屬企業股份有限公司,彰化縣,彰化縣彰化巿香山里彰南路三段二巷二弄九號,"04-7324478-81",M,L,L,L,L,L,L,L,L,L
E,7219,155,"11039306",士林電機廠股份有限公司,台北巿,台北巿中山北路６段８８號１６樓,"02-2834-2662",A,A,A,A,A,A,A,A,A,A
E,7219,156,"24682737",銘鑫股份有限公司,高雄市,高雄市苓雅區四維三路６號１９樓之１　　,"07-3351012",B,K,A,J,A,K,A,E,F,J
E,7219,157,"59323625",尚緯股份有限公司,台北巿,台北巿復興北路４７６號２樓,"02-25035897",L,L,M,L,M,L,M,L,M,L
E,7219,158,"47031074",順進橡膠工業股份有限公司,新竹縣,新竹縣新埔鎮上樟路一段250號,"03-5887721",L,L,K,K,L,K,K,K,L,L
E,7219,159,"89646209",鑫銅有限公司,新北市,新北市三重區文化路一一八巷二十四號,"02-82826006",M,L,L,K,M,J,L,J,M,J
E,7219,160,"34008635",新鋼工業股份有限公司,新北市,新北市新莊區大安路８號,"02-2202-0152",L,L,L,K,L,K,L,I,L,I
E,7219,161,"80359417",世楙鋼鐵股份有限公司,高雄市,高雄市鳥松區大華里大華路１５號,"07-333-6589",K,I,K,E,I,D,E,A,A,A
E,7219,162,"54668727",旭萬國際有限公司　,臺北市,臺北市中正區金門街１２巷１０號５樓之１,"02-23676605",M,L,M,L,M,L,M,L,M,L
E,7219,163,"28461778",菘珊企業股份有限公司,臺北市,臺北市松山區寶清街１７號７樓之１,"02-27668748",K,L,K,L,K,L,J,L,K,L
E,7219,164,"70848970",昱龍不銹鋼股份有限公司中港分公司,臺中市,臺中市梧棲區草湳里經一路５３號,"04-26595179",J,J,I,E,H,G,I,F,H,H
E,7219,165,"22360154",永旭股份有限公司,台北市,台北市中山區林森北路３７２號４樓,"02-2521-6001",L,K,K,H,J,J,J,K,K,K
E,7219,166,"89206357",上春不銹鋼股份有限公司,桃園市,桃園市觀音區崙坪五路１５１號,"03-4980777",J,G,G,B,H,A,H,A,H,A
E,7219,167,"09469342",帝簾企業股份有限公司,台北巿,台北巿大安區敦化南路２段６７號１８樓,"886-2-2708-8056",L,K,M,J,L,J,L,I,M,I
E,7219,168,"84097680",順峰企業有限公司,臺南市,臺南市永康區中正南路２３５巷２之１號１樓,"06-2546126",L,L,M,J,L,J,L,J,M,J
E,7219,169,"28085943",昱盛金屬股份有限公司,高雄市,高雄市鳳山區新富路２４１號１樓,"07-7659946",M,K,L,I,I,H,I,I,I,I
E,7219,170,"22887039",卓揚五金股份有限公司,新北市,新北市新莊區大安路９號,"02-22068688",L,L,K,L,J,K,J,K,J,K
E,7219,171,"86072495",首鋼實業股份有限公司,臺中市,臺中市大里區大里工業區工業十一路一七五號,"04-24917299",L,L,K,L,J,L,J,M,J,L
E,7219,172,"22318348",大成不銹鋼工業股份有限公司,臺南市,臺南市仁德區新田二街１２５號,"06-2701756",A,A,A,A,A,A,A,A,A,A
E,7219,173,"66302239",泰嘉林企業股份有限公司,嘉義縣,嘉義縣民雄鄉秀林村林子尾五九號,"05-2212566",M,L,M,L,M,L,L,L,L,L
E,7219,174,"84839749",苔元金屬股份有限公司,新北市,新北市林口區宏昌街８８號,"02-26033355",M,M,L,L,M,L,M,L,M,L
E,7219,175,"89651032",廣崙電子工業有限公司,新北市,新北市三重區重新路五段六○九巷十六號四樓之三,"02-29995560",K,J,L,K,M,M,M,M,M,M
E,7219,176,"12188248",台灣康果股份有限公司,臺北巿,臺北巿松山區南京東路五段１６號８樓,"02-27650586",M,K,M,I,M,I,M,I,M,J
E,7219,177,"22205652",輝帝企業股份有限公司,新北市,新北市新莊區新樹路二三四巷四號,"02-22022112",L,K,L,J,L,H,L,H,L,I
E,7219,178,"16686338",台灣廣田通商有限公司,桃園市,桃園市蘆竹區經國路８９６號４樓,"03-3467125",L,L,J,L,K,K,J,L,K,L
