"I/E",ccc,serial,"tax number",name,area,address,phone,109i,109e,108i,108e,107i,107e,106i,106e,105i,105e
I,7219,180,"53258936",佑錋企業股份有限公司,高雄市,高雄市小港區店中路１８號,"07-8039593",L,J,J,A,J,E,K,G,K,M
I,7219,181,"27832528",鎧蔚企業有限公司,新北市,新北市三重區光復路１段１０８號１樓,"02-22781989",H,I,D,C,A,A,A,A,B,A
I,7219,182,"13131223",美利達國際股份有限公司,臺北市,臺北市內湖區行忠路１９５號６樓,"02-87920691",L,M,M,M,M,M,M,M,L,M
I,7219,183,"86764223",銘榮元實業有限公司,屏東縣,屏東縣新園鄉媽祖路４１８號,"08-8691899",J,E,F,A,H,D,H,I,G,A
I,7219,184,"27296738",華鑫材料科技有限公司,台北市,台北市信義區吳興街３２０巷８之１３號地下,"02-87803160",L,M,L,M,L,L,M,M,M,M
I,7219,185,"75370905",南亞塑膠工業股份有限公司,高雄市,高雄市仁武區竹後里水管路１０１號,"02-27122211",A,A,A,A,A,A,A,A,A,A
I,7219,186,"16095404",豐達科技股份有限公司,桃園市,桃園市平鎮區太平東路５號,"03-4508868",B,A,A,A,A,A,A,A,C,A
I,7219,187,"12916226",嘉華盛科技股份有限公司,高雄市,高雄市岡山區為隨西路８８號１樓,"07-6230183",L,K,L,I,L,I,L,I,L,I
I,7219,188,"89608795",北方聯合機電股份有限公司　　　　　　　　　　,臺北市,臺北市士林區後港街１００號１樓,"02-28818889",L,L,L,L,L,L,L,J,L,G
I,7219,189,"16818231",冠席企業有限公司,高雄市,高雄市三民區民族１路８０號３６樓之２,"07-7159608",L,M,L,M,L,M,L,M,L,M
I,7219,190,"23226846",台灣岡谷股份有限公司,臺北市,臺北市中山區松江路87號11樓之2,"02-25152733",K,J,H,G,J,F,J,H,I,F
I,7219,191,"33385300",台灣松下電器股份有限公司,新北市,新北市中和區員山路５７９號,"02-22235121",A,A,A,A,A,A,A,A,A,A
I,7219,192,"53158486",億鈞科技股份有限公司,臺中市,臺中市西屯區工業區一路２８巷５號１樓,"04-23590848",L,L,L,L,L,L,L,L,L,L
I,7219,193,"86763364",柏夫企業有限公司,高雄市,高雄市大寮區內坑里內坑路９之３９號,"07-7875483",J,K,J,J,I,L,I,L,I,L
I,7219,194,"70352610",台灣比富比股份有限公司,臺北巿,臺北巿松山區敦化北路３０７號７樓之１,"02-27190918",L,M,L,M,L,L,L,L,L,L
I,7219,195,"29106072",宏進金屬科技股份有限公司,臺南市,臺南市新化區唪口里大德路５９號,"06-5983553",J,J,G,G,G,H,J,I,H,F
I,7219,196,"81239658",博淳金屬企業股份有限公司,高雄市,高雄市小港區台機路１５號,"07-8033888",A,H,A,A,A,A,A,A,A,A
I,7219,197,"81311139",勢豐金屬貿易行,嘉義市,嘉義市東區興仁里興仁街３８巷６９號５樓之２,"0905371195",L,M,L,M,M,M,M,M,M,M
I,7219,198,"53388059",奧拓先進有限公司,新竹市,新竹市東區民權路１９５號,"03-5317015",L,M,L,M,L,L,L,M,L,M
I,7219,199,"84568372",人信泰股份有限公司,臺中市,臺中市大雅區龍善街４８號,"04-25666615",L,F,K,A,K,A,K,A,J,A
I,7219,200,"12712601",薪豐豐業有限公司,臺中市,臺中市清水區和睦路一段１００５巷１２８弄６８號,"04-26203377",I,M,G,L,G,M,G,M,G,M
I,7219,201,"22849845",瑞乾實業有限公司,高雄巿,高雄巿左營區文自路７５２號１樓,"07-3594678",L,M,K,M,L,M,L,M,L,M
I,7219,202,"89614950",山重企業有限公司,台北巿,台北巿士林區天母西路４６之３號７樓　　　　　　　　　,"02-22782028",L,M,L,M,L,M,L,M,L,M
I,7219,203,"53485989",世佳工業股份有限公司,彰化縣,彰化縣鹿港鎮鹿工南二路７號,"04-7813367",J,I,I,D,I,E,J,G,K,H
I,7219,204,"22977432",興瀚企業股份有限公司,新北市,新北市五股區五權路６１號１樓,"02-2299-6622",L,K,L,J,L,I,L,I,L,I
I,7219,205,"36110902",三春機械股份有限公司,桃園市,桃園市龜山區樂善里文明路７８號,"03-3270869",J,L,L,L,M,L,L,L,M,L
I,7219,206,"83391910",三英鋼鐵股份有限公司,高雄市,高雄市仁武區仁心路３１１號,"07-3724249",H,H,A,B,A,A,A,B,B,G
I,7219,207,"16688568",伸和鋼鐵有限公司,高雄市,高雄市鳳山區南華路７５號１０樓,"07-7874101-5",L,M,L,M,L,M,L,M,M,M
I,7219,208,"68060200",三新股份有限公司,臺南市,臺南市中西區成功路５９號,"06-2234191",L,L,K,K,J,J,J,K,J,K
I,7219,209,"75014408",三永裕鐵工廠股份有限公司,高雄市,高雄市仁武區竹後里水管路二十四號,"07-3728181",J,M,I,M,H,L,G,L,J,L
I,7219,210,"28582816",大連金屬工業股份有限公司,雲林縣,雲林縣斗六市深圳路４８號１樓,"05-5573388",J,E,I,A,B,A,M,A,H,A
I,7219,211,"23245013",順盈機械股份有限公司,新北市,新北市樹林區民權街６８號,"02-26802199",L,I,L,B,L,B,L,A,L,C
I,7219,212,"96933873",七茂金屬有限公司,台北巿,台北巿中山區長安東路二段一一０號五樓,"02-25066681",L,M,K,M,K,M,K,M,J,M
I,7219,213,"16877131",韋僑科技股份有限公司,臺中市,臺中市大里區仁化里工業九路１號２樓,"04-24925298",J,A,I,A,I,A,J,A,I,A
I,7219,214,"22960299",森田電熱興業有限公司,新北市,新北市五股區五工三路１１２號１樓,"02-22999001",K,L,K,L,I,L,I,L,J,L
I,7219,215,"11455272",信通交通器材股份有限公司,桃園市,桃園市龍潭區烏林里工五路３２號,"03-4892388",A,C,A,A,A,A,A,A,C,A
I,7219,216,"24901058",高勝億實業有限公司,臺南市,臺南市東區怡東路１７９號１樓,"06-3116020",M,M,L,M,L,M,L,M,M,M
I,7219,217,"27450653",協鋐機電有限公司,臺南市,臺南市永康區永科環路３６號,"06-2337866",L,M,L,K,K,K,L,L,L,K
I,7219,218,"24682737",銘鑫股份有限公司,高雄市,高雄市苓雅區四維三路６號１９樓之１　　,"07-3351012",B,K,A,J,A,K,A,E,F,J
I,7219,219,"89755162",信屹企業有限公司,高雄市,高雄市前鎮區瑞隆路４２７巷１０號,"07-3757928",M,M,J,M,M,M,M,M,M,M
I,7219,220,"70656634",樹榮鋼棒有限公司,桃園市,桃園市大溪區文化路２１１巷６號３樓,"03-3879718",L,L,J,L,I,L,I,L,I,L
I,7219,221,"27223898",順昌發鋼鐵企業有限公司,高雄市,高雄市大寮區光華路２４７之１號,"07-7874888",M,M,J,K,H,J,J,J,I,L
I,7219,222,"97383600",世華金屬科技股份有限公司,高雄市,高雄市大寮區大寮里華東路５７號,"07-7886666",E,J,C,H,A,H,I,I,L,J
I,7219,223,"34008635",新鋼工業股份有限公司,新北市,新北市新莊區大安路８號,"02-2202-0152",L,L,L,K,L,K,L,I,L,I
I,7219,224,"28514830",史密斯科技股份有限公司,桃園市,桃園市蘆竹區福興４６號,"03-3705599",L,K,L,J,L,J,L,I,L,I
I,7219,225,"80359417",世楙鋼鐵股份有限公司,高雄市,高雄市鳥松區大華里大華路１５號,"07-333-6589",K,I,K,E,I,D,E,A,A,A
I,7219,226,"28461778",菘珊企業股份有限公司,臺北市,臺北市松山區寶清街１７號７樓之１,"02-27668748",K,L,K,L,K,L,J,L,K,L
I,7219,227,"70848970",昱龍不銹鋼股份有限公司中港分公司,臺中市,臺中市梧棲區草湳里經一路５３號,"04-26595179",J,J,I,E,H,G,I,F,H,H
I,7219,228,"22360154",永旭股份有限公司,台北市,台北市中山區林森北路３７２號４樓,"02-2521-6001",L,K,K,H,J,J,J,K,K,K
I,7219,229,"23930695",台灣住友商事股份有限公司,臺北巿,臺北巿松山區敦化北路２６０號８樓,"02-27158903",G,L,A,K,A,J,A,J,A,J
I,7219,230,"89206357",上春不銹鋼股份有限公司,桃園市,桃園市觀音區崙坪五路１５１號,"03-4980777",J,G,G,B,H,A,H,A,H,A
I,7219,231,"85114428",上豐家具有限公司,彰化縣,彰化縣大村鄉福興村學府路88之3號,"04-8536388",L,M,M,M
I,7219,232,"57001697",三久股份有限公司,臺中市,臺中市霧峰區民生路３９６號,"04-23397171",L,F,K,A,K,A,J,A,K,A
I,7219,233,"04379292",松華實業股份有限公司,台北巿,台北巿松江路８２號１２樓,"02-25517700",H,J,D,G,E,F,D,F,E,F
I,7219,234,"22532380",宋富貿易有限公司,高雄市,高雄市燕巢區橫山里大仁路８１－６號　,"07-6156818",I,M,H,M,A,L,E,L,E,L
I,7219,235,"54566290",上鶴鋼鐵股份有限公司　　,臺南市,臺南市東區裕信路３１５號１樓　,"06-3319019",L,M,L,M,M,M,L,M,M,M
I,7219,236,"20861060",弘沛通商有限公司,台北巿,台北巿延吉街１６２號５樓,"02-27715505",L,M,K,M,J,M,J,M,K,M
I,7219,237,"69774583",欣岱實業股份有限公司,臺南市,臺南市官田區工業西路３３號,"06-6984533-5",K,G,G,B,H,B,H,C,I,E
I,7219,238,"22318348",大成不銹鋼工業股份有限公司,臺南市,臺南市仁德區新田二街１２５號,"06-2701756",A,A,A,A,A,A,A,A,A,A
I,7219,239,"45120108",台晟金屬有限公司,桃園市,桃園市中壢區延平路３５３巷４９號１樓,"03-4373411",L,M,L,M,L,M,L,M,M,M
I,7219,240,"84839749",苔元金屬股份有限公司,新北市,新北市林口區宏昌街８８號,"02-26033355",M,M,L,L,M,L,M,L,M,L
I,7219,241,"89651032",廣崙電子工業有限公司,新北市,新北市三重區重新路五段六○九巷十六號四樓之三,"02-29995560",K,J,L,K,M,M,M,M,M,M
I,7219,242,"52263405",台灣歐密格光電科技有限公司,臺北市,臺北市北投區中央南路二段１２之２１號１７樓,"2898-5638",L,M,L,L,L,L,L,M,M,M
I,7219,243,"22684323",臺灣控制閥股份有限公司,桃園市,桃園市楊梅區民隆路十六號,"03-4726000",L,J,L,G,L,G,L,I,L,I
I,7219,244,"35501212",台灣端板鋼鐵企業股份有限公司,新北市,新北市三重區光復路２段１０２巷３２號,"02-29951460-3",I,K,J,K,L,J,K,K,L,E
I,7219,245,"22205652",輝帝企業股份有限公司,新北市,新北市新莊區新樹路二三四巷四號,"02-22022112",L,K,L,J,L,H,L,H,L,I
I,7219,246,"16686338",台灣廣田通商有限公司,桃園市,桃園市蘆竹區經國路８９６號４樓,"03-3467125",L,L,J,L,K,K,J,L,K,L
I,7219,247,"24755870",臺灣港務國際物流股份有限公司,臺北市,臺北市松山區中正里復興北路１號３樓之１,"02-27736178",A,L,A,A,A,A,A,I,A,A
I,7219,248,"79993783",台灣京石精密股份有限公司,新竹縣,新竹縣竹北市隘口里復興二路２２９號５樓之２,"03-6576580",L,L,L,L,L,L,L,L,L,L
I,7219,249,"11081681",台灣三菱電梯股份有限公司,臺北巿,臺北巿復興南路２段３６３號４樓,"02-27335353",D,H,A,A,A,A,A,A,A,B
I,7219,250,"29010837",台灣六菱橡膠股份有限公司,高雄市,高雄市鼓山區裕誠路１１５７號１２樓,"07-5502091",L,L,L,J,L,J,L,J,L,J
I,7219,251,"86386572",台灣日機裝股份有限公司,臺北市,臺北市大安區信義路４段１８４號９樓,"02-27060652",L,L,J,D,K,H,J,I,K,K
I,7219,252,"45896559",台灣日鐵不銹鋼精密鋼板股份有限公司,臺南市,臺南市永康區三民里民東路３５號,"06-2438768",H,G,B,A,G,A,D,D,K,J
I,7219,253,"70801378",志超科技股份有限公司,桃園市,桃園市平鎮區工業二路１２號,"03-4698860#424",I,A,F,A,J,A,H,A,H,A
I,7219,254,"03564501",台灣三洋電機股份有限公司,台北巿,台北巿松江路２６６號１０樓,"02-25210251",A,J,A,G,A,I,A,H,A,I
I,7219,255,"22663050",台灣特殊金屬股份有限公司,桃園市,桃園市蘆竹區內厝村內溪路四十九號,"03-3244601",I,I,J,G,B,G,E,G,G,G
I,7219,256,"04226091",台燿科技股份有限公司,新竹縣,新竹縣竹北市泰和里博愛街８０３號,"03-5551103",A,A,A,A,A,A,A,A,A,A
I,7219,257,"16439718",大陽日酸系統科技股份有限公司,新竹縣,新竹縣湖口鄉光復北路７４號１樓,"03-5985818",F,H,C,G,C,A,F,F,H,H
I,7219,258,"75460005",唐榮鐵工廠股份有限公司,高雄市,高雄市小港區沿海二路４號　,"07-8022811",A,L,A,L,A,I,A,J,A,L
I,7219,259,"22549220",榮峰企業有限公司,高雄巿,高雄巿苓雅區四維四路５號５樓之４,"07-3310062",L,L,L,M,L,L,L,L,L,L
I,7219,260,"51139301",天源義記機械股份有限公司,臺中巿,臺中巿南屯區五權西路三段１８８號,"04-2389-7384",K,C,K,A,J,A,J,A,J,A
I,7219,261,"23874434",遠東鈦金科技股份有限公司,宜蘭縣,宜蘭縣冬山鄉德興六路２７號,"03-9901914",L,L,K,I,I,H,J,J,K,I
I,7219,262,"53885351",鼎晶新技股份有限公司,高雄市,高雄市前金區六合二路２３８號２樓,"07-2512130",L,L,L,L,K,L,K,L,K,L
I,7219,263,"23155672",東庚實業股份有限公司,桃園市,桃園市桃園區大興西路２段６號１３樓之５,"03-3576633",K,G,H,A,H,A,H,A,H,A
I,7219,264,"22361153",上能企業有限公司,新北市,新北市三重區光復路２段８７巷１０號,"02-2995-7611",L,M,L,M,K,M,J,M,J,M
I,7219,265,"07305105",台灣豐田通商股份有限公司,臺北市,臺北市信義區松仁路１０１號５樓,"02-87862500",A,A,A,A,A,A,A,A,A,A
I,7219,266,"23042122",意鑫合金工業股份有限公司,台北巿,台北巿中正區羅斯福路３段７６號２樓之２,"886-2-2367-8811",J,L,E,L,F,L,G,L,G,L
I,7219,267,"12900337",總昱金屬有限公司,臺南市,臺南市安平區建平里建平十七街８１號２樓,"06-2955992",L,K,L,J,L,J,L,J,L,M
I,7219,268,"31201170",鶴見製作所股份有限公司,桃園市,桃園市平鎮區東龍街１１９１巷１１８號,"03-4501335",I,A,D,A,E,A,F,A,F,A
I,7219,269,"34080832",同昌機械股份有限公司,桃園市,桃園市龜山區兔坑里德明路同昌巷１號,"03-329-9870",L,J,J,A,K,D,K,A,K,D
I,7219,270,"88121697",東盟開發實業股份有限公司,臺南市,臺南市學甲區秀昌里１３鄰一秀１５５號,"06-7820280",A,F,A,A,A,A,A,A,A,J
I,7219,271,"80115449",優美科薄膜材料股份有限公司,新竹縣,新竹縣竹北市博愛街７１１巷４弄２２號,"03-5532999",I,K,H,J,H,J,H,J,H,J
I,7219,272,"28610165",巨鑫聯合企業有限公司,高雄市,高雄市左營區重上街１９８巷１８弄１２號５樓之２,"07-6435678",G,L,D,K,A,L,A,J,A,H
I,7219,273,"22318298",友永股份有限公司,苗栗縣,苗栗縣三義鄉西湖村伯公坑４０之１１號,"037-872816",J,L,G,J,G,J,G,J,G,K
I,7219,274,"23535435",欣興電子股份有限公司,桃園市,桃園市龜山區山鶯路179號,"03-3500386",A,A,A,A,A,A,A,A,A,A
I,7219,275,"70582211",兼照企業股份有限公司,台北市,台北市松山區八德路四段６１８號７樓,"02-27668748",L,M,L,M,L,M,L,L,L,L
I,7219,276,"01128552",宇星鋼鐵有限公司,新北市,新北市三重區興德路９６號１２樓,"02-85112468",K,M,G,M,G,M,H,M,G,M
I,7219,277,"54805948",協峰科技有限公司,嘉義縣,嘉義縣民雄鄉北斗村２６鄰成功二街２７號,"05-2206600",M,M,L,M,L,M,J,M,L,M
I,7219,278,"80693665",至得金屬工業股份有限公司,新北市,新北市樹林區八德街４３６巷５號,"02-89702849",L,M,K,M,K,M,L,M,L,M
I,7219,279,"28532936",尊永企業股份有限公司,臺中市,臺中市大里區仁化工十二路１１０號,"04-24918868",M,J,L,G,M,H,M,H,M,I
I,7219,280,"04833981",維峰工業股份有限公司,桃園市,桃園市楊梅區幼獅工業區獅四路６號,"03-4642772",L,L,L,L,L,L,L,M,L,M
I,7219,281,"28516823",溫克特爾股份有限公司,桃園市,桃園市蘆竹區內厝里內新路２巷１號,"03-3128500",L,K,J,H,K,I,J,I,J,I
I,7219,282,"35412204",華新麗華股份有限公司,臺北市,臺北市信義區松智路１號２５樓,"02-87262211",A,A,A,A,A,A,A,A,A,A
I,7219,283,"88318994",萬機鋼鉄工業股份有限公司,高雄市,高雄市燕巢區安新路３６０號,"07-6163881",I,H,I,H,J,F,J,D,A,C
I,7219,284,"12914108",頂剛金屬企業有限公司,台中市,台中市南區五權南路五五二號一樓,"04-22915027",L,M,K,M,L,M,K,M,L,M
I,7219,285,"24931258",文輝企業有限公司　,臺北市,臺北市士林區承德路４段１２巷３號,"02-28858480",L,M,L,M,L,M,L,M,M,M
I,7219,286,"96895821",韋安興業股份有限公司,桃園市,桃園市蘆竹區坑口村大有街１２號,"03-3547000",L,K,L,I,L,H,L,J,L,J
I,7219,287,"83713594",維勝鋼鐵股份有限公司,高雄市,高雄市三民區博愛一路３６６號８樓,"07-3126111",K,K,J,I,J,G,I,B,J,B
I,7219,288,"04222686",威康企業有限公司,台北巿,台北巿承德路２段１５７號４樓,"02-25537918",K,L,J,M,J,M,I,L,J,M
I,7219,289,"86396950",偉雅勝企業有限公司,高雄市,高雄市岡山區本洲里本洲路５５之１０號,"07-6217079",L,M,L,M,L,M,L,M,L,M
I,7219,290,"80231405",淳譽國際有限公司,高雄市,高雄市林園區文賢里林園南路８１號１樓,"07-6431827",K,M,K,M,J,M,K,L,K,M
I,7219,291,"84618078",岳穗金屬有限公司,新北市,新北市三重區五谷王北街２巷１５號３樓,"02-29992966",L,M,K,L,J,L,K,L,K,L
I,7219,292,"73666143",允統塑膠工業股份有限公司,臺南市,臺南市永康區尚頂路１６７號,"06-2531264",L,D,L,A,L,A,L,A,L,A
I,7219,293,"04795023",世鴻工業股份有限公司,新北市,新北市三重區中正北路１９１巷６號２樓,"02-22992191",J,L,F,J,G,L,E,J,G,J
I,7219,294,"22977236",梧濟工業股份有限公司,台中巿,台中巿南屯區工業區２０路１號,"04-23593510",A,K,A,J,A,K,A,L,A,J
I,7219,295,"79807325",伍經企業股份有限公司,高雄市,高雄市大寮區鳳林二路２７０號,"07-7882345",F,D,A,A,A,A,A,A,A,A
I,7219,296,"16522573",盛晶企業有限公司,臺南市,臺南市佳里區番子寮６８之３號１樓,"06-7233936",K,L,J,K,J,J,J,J,K,J
I,7219,297,"16022162",彥富實業有限公司,臺中市,臺中市清水區國姓里三美路１２０號,"04-24620519",M,M,L,M,L,M,M,M,M,M
I,7219,298,"59068700",允強實業股份有限公司,彰化縣,彰化縣溪州鄉舊眉村中山路四段２７０號,"048-899666",C,A,A,A,A,A,A,A,A,A
I,7219,299,"96862363",有益鋼鐵股份有限公司,高雄市,高雄市永安區永工十路２號,"07-6225616",A,A,A,A,A,A,A,A,A,A
I,7219,300,"80248362",詒順企業有限公司,高雄市,高雄市鳳山區文化西路８５號,"07-7808555",L,J,L,H,L,H,L,I,L,H
I,7219,301,"16823298",億太昇股份有限公司,臺南市,臺南市關廟區田中里南雄南路５３８號　,"06-5552898",L,K,J,J,K,K,J,J,I,J
I,7219,302,"16122351",燁貿國際股份有限公司,高雄市,高雄市岡山區臺上里嘉新東路６９之６號１樓,"07-6151000",L,H,K,E,J,G,J,J,K,J
I,7219,303,"22679763",燁宏企業股份有限公司,高雄市,高雄市大樹區學城路1段43號,"07-6153290",M,M,E,M,M,M,M,M,M,M
I,7219,304,"23218395",燁聯鋼鐵股份有限公司,高雄市,高雄市岡山區嘉興里興隆街６００號,"07-623-2255",A,A,A,A,A,A,A,A,A,A
I,7219,305,"22086419",鐿鋼不銹鋼有限公司,臺中巿,臺中巿東區旱溪西路一段１９０巷１３號１樓,"04-22113178",K,M,J,M,J,M,J,M,J,M
I,7219,306,"13171667",乙鈦企業有限公司,高雄市,高雄市鳳山區西湖街１０９號９樓,"07-8110767",L,M,L,M,M,M,M,M,M,M
I,7219,307,"43952823",正言權業不銹鋼有限公司,桃園市,桃園市桃園區永安路１０２３號,"03-3411999",L,J,L,J,L,J,K,J,L,L
I,7219,308,"86674124",又新實業有限公司,高雄市,高雄市大寮區琉球里農場路２１７號,"07-7886988",L,L,L,L,L,L,L,M,L,M
I,7219,309,"89992812",維崧工業股份有限公司,彰化縣,彰化縣伸港鄉溪底村工東一路３３之１號,"04-7992433",L,L,L,K,K,K,K,K,L,L
I,7219,310,"24685039",鈺泰興企業有限公司,高雄市,高雄市楠梓區北昌街１０１號１３樓,"07-8410708",L,M,L,M,L,M,L,M,M,M
I,7219,311,"27699704",遠龍不銹鋼股份有限公司,高雄市,高雄市小港區大業南路２８號,"07-9757988",A,A,A,A,A,A,A,A,A,A
I,7219,312,"54043792",源陞有限公司,新北市,新北市新莊區立廷里立信五街３號９樓,"02-29901999",M,L,L,J,M,K,M,M,M,M
I,7219,313,"28093789",圓正工業有限公司,臺中市,臺中市東區天乙街１３２號,"04-24351285",L,M,L,M,L,M,M,M,M,M
I,7219,314,"22391327",岳群機械有限公司,臺中市,臺中市大里區樹王里樹王路２２８巷５號,"04-24071023",L,L,L,L,L,L,L,L,L,L
I,7219,315,"70533866",永富興科技股份有限公司,屏東縣,屏東縣屏東市前進里加工出口區園西街１８號,"08-7557368",L,L,J,L,K,L,J,L,K,L
I,7219,316,"70506946",裕挺工業股份有限公司,桃園市,桃園市龜山區山鶯路１６５號,"03-3500011",J,A,I,A,F,A,J,A,J,A
I,7219,317,"86895695",仁望有限公司,高雄市,高雄市大寮區和業二路２０號,"07-7888800",K,L,I,L,I,K,H,L,I,K
I,7219,318,"25096636",甄翊機電有限公司,臺中市,臺中市大雅區民族街１４７北一巷４７之６號,"0932-672767",L,M,L,M,L,M,L,M,L,M
I,7219,319,"54258218",中揚光電股份有限公司,臺中市,臺中市南屯區寶山里工業區二十二路２１號,"04-23597888",I,B,F,A,A,A,H,A,I,D
I,7219,320,"23900165",京蒲企業股份有限公司,台北巿,台北巿內湖區瑞光路６６巷２９號４樓,"02-2793-9998",L,M,K,L,K,L,K,L,K,M
